"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"37.0","25.0","45.0","11.0","1","1","1","281.0","-322.0","8595.0","-20.0","92.0","-181.0","279.0","-27.0","-709.0","90","1"
"43.0","77.0","63.0","6.0","1","1","1","235.0","-165.0","8557.0","-48.0","-18.0","-185.0","289.0","-33.0","-713.0","90","1"
"51.0","17.0","56.0","4.0","1","1","1","372.0","-379.0","8594.0","-8.0","0.0","13.0","274.0","-14.0","-706.0","90","0"
"47.0","77.0","64.0","4.0","1","1","1","-113.0","-47.0","8677.0","20.0","-33.0","5.0","267.0","-21.0","-715.0","90","0"
"40.0","77.0","83.0","10.0","1","1","1","110.0","-191.0","8556.0","-14.0","2.0","16.0","270.0","-30.0","-710.0","90","0"
"34.0","35.0","35.0","15.0","1","1","1","290.0","-220.0","8551.0","5.0","-40.0","89.0","273.0","-15.0","-713.0","90","0"
"27.0","26.0","75.0","22.0","1","1","1","296.0","-197.0","8629.0","-3.0","-76.0","283.0","284.0","-24.0","-708.0","90","0"
"20.0","21.0","69.0","28.0","1","1","1","315.0","-85.0","8673.0","11.0","10.0","247.0","285.0","-35.0","-719.0","90","0"
"14.0","24.0","22.0","35.0","1","1","1","175.0","-181.0","8454.0","8.0","46.0","272.0","285.0","-35.0","-711.0","90","0"
"7.0","19.0","15.0","40.0","1","1","1","212.0","-183.0","8606.0","-12.0","-29.0","315.0","289.0","-39.0","-709.0","90","0"
"7.0","18.0","63.0","46.0","1","1","1","205.0","-165.0","8579.0","-14.0","14.0","11.0","301.0","-43.0","-715.0","90","1"
"5.0","48.0","65.0","43.0","1","1","1","391.0","-159.0","8615.0","10.0","-13.0","-51.0","294.0","-42.0","-712.0","90","1"
"10.0","20.0","16.0","38.0","1","1","1","295.0","-37.0","8523.0","-20.0","41.0","-215.0","299.0","-43.0","-705.0","90","1"
"16.0","21.0","66.0","34.0","1","1","1","202.0","-315.0","8557.0","-34.0","-43.0","-169.0","288.0","-42.0","-708.0","90","1"
"21.0","20.0","28.0","27.0","1","1","1","223.0","-96.0","8564.0","-20.0","50.0","-65.0","298.0","-40.0","-712.0","90","1"
"27.0","21.0","33.0","22.0","1","1","1","248.0","-236.0","8556.0","11.0","-84.0","-151.0","279.0","-29.0","-713.0","90","1"
"33.0","43.0","76.0","16.0","1","1","1","271.0","-232.0","8588.0","-58.0","2.0","-185.0","285.0","-31.0","-719.0","90","1"
"39.0","74.0","73.0","11.0","1","1","1","184.0","-213.0","8536.0","-11.0","24.0","-132.0","276.0","-30.0","-716.0","90","1"
"46.0","33.0","41.0","4.0","1","1","1","407.0","-160.0","8580.0","-15.0","65.0","32.0","269.0","-39.0","-729.0","90","2"
"62.0","46.0","32.0","7.0","1","1","1","445.0","-100.0","8606.0","-149.0","59.0","-3609.0","215.0","-39.0","-707.0","90","2"
"36.0","50.0","32.0","15.0","1","1","1","481.0","-281.0","8544.0","-162.0","35.0","-4201.0","151.0","-87.0","-709.0","90","2"
"36.0","63.0","96.0","12.0","1","1","1","158.0","-109.0","8586.0","-14.0","16.0","11.0","116.0","-164.0","-704.0","90","3"
"34.0","50.0","40.0","13.0","1","1","1","210.0","-402.0","8571.0","85.0","23.0","3652.0","130.0","-120.0","-702.0","90","3"
"43.0","39.0","33.0","19.0","1","1","1","217.0","-144.0","8583.0","-14.0","18.0","12.0","173.0","-63.0","-711.0","90","2"
"34.0","48.0","32.0","15.0","1","1","1","212.0","-141.0","8585.0","-16.0","16.0","9.0","129.0","-99.0","-699.0","90","0"
"32.0","47.0","30.0","17.0","1","1","1","-30.0","-118.0","8518.0","3.0","22.0","182.0","130.0","-108.0","-700.0","90","0"
"27.0","44.0","25.0","22.0","1","1","1","114.0","-98.0","8644.0","-35.0","47.0","250.0","142.0","-102.0","-710.0","90","0"
"21.0","40.0","24.0","26.0","1","1","1","196.0","-184.0","8682.0","-14.0","-11.0","144.0","143.0","-101.0","-711.0","90","0"
"15.0","36.0","13.0","36.0","1","1","1","268.0","-107.0","8702.0","-3.0","10.0","221.0","153.0","-95.0","-703.0","90","0"
"10.0","33.0","8.0","39.0","1","1","1","126.0","-174.0","8612.0","-37.0","25.0","267.0","147.0","-89.0","-711.0","90","0"
"4.0","29.0","2971.0","24.0","1","1","1","177.0","-648.0","8634.0","82.0","-26.0","3006.0","167.0","-65.0","-701.0","90","3"
"28.0","61.0","51.0","12.0","1","1","1","210.0","-142.0","8584.0","-15.0","15.0","14.0","253.0","-35.0","-707.0","90","0"
"26.0","87.0","16.0","14.0","1","1","1","1.0","-166.0","8715.0","-12.0","-14.0","217.0","253.0","-33.0","-707.0","90","0"
"21.0","83.0","29.0","19.0","1","1","1","165.0","-199.0","8630.0","-7.0","17.0","180.0","262.0","-26.0","-710.0","90","0"
"15.0","71.0","86.0","25.0","1","1","1","139.0","-206.0","8483.0","-25.0","12.0","176.0","266.0","-22.0","-720.0","90","0"
"6.0","70.0","43.0","32.0","1","1","1","214.0","-157.0","8585.0","-17.0","4.0","15.0","285.0","-31.0","-711.0","90","1"
"9.0","74.0","14.0","29.0","1","1","1","485.0","-189.0","8552.0","-10.0","23.0","-119.0","281.0","-31.0","-709.0","90","1"
"14.0","78.0","86.0","24.0","1","1","1","366.0","-205.0","8568.0","-16.0","33.0","-141.0","275.0","-27.0","-713.0","90","1"
"20.0","83.0","24.0","17.0","1","1","1","229.0","-102.0","8573.0","-21.0","-52.0","-116.0","270.0","-28.0","-720.0","90","1"
"27.0","62.0","78.0","12.0","1","1","1","256.0","-121.0","8622.0","-18.0","62.0","-234.0","250.0","-38.0","-706.0","90","1"
"34.0","70.0","50.0","5.0","1","1","1","214.0","-157.0","8583.0","-15.0","16.0","12.0","246.0","-26.0","-700.0","90","3"
"34.0","60.0","35.0","5.0","1","1","1","280.0","-312.0","8550.0","100.0","37.0","3317.0","305.0","-37.0","-703.0","90","3"
"40.0","37.0","33.0","9.0","1","1","1","364.0","-396.0","8506.0","95.0","51.0","3634.0","373.0","-93.0","-729.0","90","2"
"36.0","42.0","33.0","6.0","1","1","1","398.0","-156.0","8603.0","-103.0","16.0","-3216.0","342.0","-50.0","-718.0","90","2"
"33.0","66.0","67.0","5.0","1","1","1","454.0","-278.0","8624.0","-134.0","15.0","-3661.0","268.0","-30.0","-710.0","90","2"
"15.0","33.0","4.0","12.0","1","1","1","223.0","-138.0","8592.0","-14.0","8.0","11.0","188.0","-46.0","-702.0","90","3"
"35.0","36.0","9.0","6.0","1","1","1","283.0","-409.0","8556.0","108.0","-36.0","3537.0","231.0","-27.0","-707.0","90","3"
"36.0","47.0","34.0","5.0","1","1","1","358.0","-342.0","8637.0","112.0","-24.0","3703.0","317.0","-31.0","-711.0","90","3"
"48.0","36.0","34.0","10.0","1","1","1","397.0","-314.0","8671.0","96.0","-3.0","3492.0","384.0","-66.0","-712.0","90","3"
"53.0","38.0","39.0","9.0","1","1","1","312.0","-356.0","8605.0","96.0","-26.0","3511.0","415.0","-167.0","-723.0","90","2"
"46.0","36.0","35.0","15.0","1","1","1","437.0","-202.0","8570.0","-112.0","51.0","-3445.0","403.0","-113.0","-723.0","90","2"
"36.0","41.0","33.0","6.0","1","1","1","387.0","-324.0","8626.0","-119.0","39.0","-3800.0","344.0","-60.0","-714.0","90","2"
"34.0","39.0","84.0","6.0","1","1","1","455.0","-405.0","8572.0","-137.0","-10.0","-3793.0","270.0","-22.0","-702.0","90","3"
"34.0","62.0","39.0","5.0","1","1","1","332.0","-205.0","8577.0","73.0","69.0","3069.0","306.0","-28.0","-700.0","90","3"
"38.0","37.0","33.0","7.0","1","1","1","291.0","-337.0","8574.0","79.0","6.0","3156.0","363.0","-59.0","-707.0","90","3"
"50.0","36.0","36.0","12.0","1","1","1","287.0","-309.0","8574.0","96.0","-14.0","3442.0","405.0","-121.0","-713.0","90","3"
"36.0","40.0","58.0","9.0","1","1","1","299.0","-188.0","8640.0","94.0","49.0","2750.0","410.0","-186.0","-716.0","90","3"
"36.0","43.0","34.0","12.0","1","1","1","352.0","-175.0","8589.0","64.0","8.0","2312.0","403.0","-241.0","-713.0","90","2"
"35.0","39.0","57.0","11.0","1","1","1","432.0","-181.0","8572.0","-145.0","-7.0","-3598.0","417.0","-197.0","-721.0","90","2"
"45.0","34.0","35.0","17.0","1","1","1","347.0","-421.0","8446.0","-181.0","1.0","-4345.0","400.0","-118.0","-726.0","90","2"
"35.0","43.0","33.0","7.0","1","1","1","450.0","-458.0","8547.0","-98.0","58.0","-3928.0","328.0","-50.0","-710.0","90","2"
"34.0","36.0","87.0","7.0","1","1","1","405.0","-282.0","8538.0","-96.0","73.0","-3311.0","257.0","-35.0","-711.0","90","2"
"92.0","32.0","6.0","45.0","1","1","1","275.0","-227.0","8620.0","-116.0","11.0","-2918.0","191.0","-53.0","-711.0","90","2"
"8.0","40.0","5.0","40.0","1","1","1","191.0","-130.0","8603.0","-15.0","10.0","12.0","151.0","-89.0","-705.0","90","3"
"16.0","34.0","6.0","16.0","1","1","1","215.0","-495.0","8564.0","98.0","-8.0","3915.0","181.0","-49.0","-699.0","90","3"
"36.0","60.0","40.0","5.0","1","1","1","217.0","-173.0","8582.0","-14.0","14.0","13.0","284.0","-14.0","-702.0","90","3"
"37.0","41.0","34.0","6.0","1","1","1","376.0","-184.0","8566.0","60.0","7.0","3632.0","338.0","-30.0","-706.0","90","3"
"49.0","34.0","36.0","14.0","1","1","1","372.0","-379.0","8573.0","142.0","-4.0","3327.0","386.0","-94.0","-714.0","90","3"
"35.0","38.0","46.0","12.0","1","1","1","152.0","-236.0","8599.0","-12.0","16.0","12.0","414.0","-170.0","-716.0","90","0"
"33.0","37.0","45.0","13.0","1","1","1","-292.0","-291.0","8607.0","-28.0","-4.0","90.0","415.0","-169.0","-723.0","90","0"
"28.0","33.0","44.0","19.0","1","1","1","84.0","-198.0","8614.0","-26.0","-3.0","43.0","410.0","-176.0","-726.0","90","0"
"22.0","29.0","49.0","24.0","1","1","1","202.0","-294.0","8602.0","-29.0","12.0","122.0","413.0","-173.0","-725.0","90","0"
"16.0","26.0","41.0","31.0","1","1","1","205.0","-181.0","8655.0","-39.0","-7.0","170.0","414.0","-176.0","-720.0","90","0"
"7.0","24.0","49.0","38.0","1","1","1","219.0","-251.0","8594.0","-13.0","15.0","11.0","424.0","-182.0","-722.0","90","2"
"72.0","7.0","43.0","27.0","1","1","1","413.0","-302.0","8639.0","-120.0","-9.0","-3094.0","407.0","-143.0","-725.0","90","2"
"35.0","17.0","34.0","17.0","1","1","1","497.0","-253.0","8594.0","-148.0","56.0","-3753.0","367.0","-75.0","-723.0","90","2"
"36.0","25.0","43.0","14.0","1","1","1","240.0","-174.0","8592.0","-14.0","13.0","11.0","286.0","-16.0","-712.0","90","0"
"33.0","22.0","46.0","15.0","1","1","1","-93.0","-252.0","8653.0","-10.0","-32.0","146.0","289.0","-27.0","-709.0","90","0"
"28.0","20.0","35.0","21.0","1","1","1","66.0","-196.0","8556.0","-31.0","-23.0","354.0","289.0","-35.0","-711.0","90","0"
"22.0","19.0","30.0","26.0","1","1","1","224.0","-239.0","8636.0","18.0","54.0","227.0","301.0","-31.0","-719.0","90","0"
"17.0","18.0","24.0","30.0","1","1","1","239.0","-204.0","8601.0","-16.0","12.0","330.0","306.0","-30.0","-712.0","90","0"
"12.0","15.0","20.0","37.0","1","1","1","228.0","-93.0","8602.0","14.0","76.0","394.0","316.0","-36.0","-710.0","90","0"
"6.0","12.0","9.0","42.0","1","1","1","195.0","-158.0","8588.0","-12.0","17.0","10.0","330.0","-50.0","-720.0","90","2"
"7.0","16.0","17.0","42.0","1","1","1","316.0","15.0","8608.0","-90.0","36.0","-2308.0","296.0","-38.0","-720.0","90","2"
"20.0","6.0","15.0","42.0","1","1","1","213.0","-261.0","8625.0","-109.0","-30.0","-2527.0","234.0","-36.0","-718.0","90","2"
"17.0","8.0","42.0","24.0","1","1","1","271.0","-237.0","8548.0","-106.0","6.0","-2457.0","196.0","-52.0","-714.0","90","2"
"44.0","11.0","42.0","19.0","1","1","1","313.0","-304.0","8610.0","-98.0","1.0","-1734.0","163.0","-87.0","-701.0","90","2"
"43.0","15.0","43.0","11.0","1","1","1","195.0","-175.0","8611.0","-74.0","11.0","-1764.0","137.0","-115.0","-701.0","90","2"
"45.0","47.0","41.0","8.0","1","1","1","132.0","-137.0","8588.0","-15.0","14.0","14.0","123.0","-151.0","-701.0","90","0"
"42.0","40.0","52.0","12.0","1","1","1","-136.0","-115.0","8562.0","1.0","-17.0","261.0","115.0","-155.0","-701.0","90","0"
"37.0","18.0","37.0","18.0","1","1","1","102.0","-170.0","8541.0","16.0","-16.0","304.0","119.0","-149.0","-701.0","90","0"
"30.0","56.0","45.0","24.0","1","1","1","160.0","-130.0","8485.0","-38.0","3.0","417.0","121.0","-135.0","-701.0","90","0"
"24.0","15.0","30.0","25.0","1","1","1","179.0","-218.0","8507.0","1.0","48.0","377.0","125.0","-131.0","-699.0","90","0"
"18.0","12.0","21.0","35.0","1","1","1","146.0","-224.0","8616.0","28.0","60.0","373.0","129.0","-113.0","-709.0","90","0"
"12.0","8.0","12.0","42.0","1","1","1","111.0","-188.0","8554.0","-5.0","61.0","440.0","135.0","-103.0","-701.0","90","0"
"7.0","5.0","5.0","39.0","1","1","1","157.0","-150.0","8581.0","-13.0","19.0","9.0","143.0","-89.0","-719.0","90","2"
"7.0","8.0","17.0","46.0","1","1","1","416.0","-205.0","8552.0","-51.0","92.0","-1538.0","134.0","-110.0","-712.0","90","2"
"9.0","16.0","14.0","43.0","1","1","1","128.0","-325.0","8592.0","-48.0","-6.0","-1717.0","120.0","-152.0","-718.0","90","2"
"15.0","12.0","35.0","42.0","1","1","1","121.0","-216.0","8576.0","-80.0","51.0","-2061.0","120.0","-202.0","-712.0","90","2"
"38.0","11.0","28.0","39.0","1","1","1","224.0","-238.0","8673.0","-139.0","14.0","-3323.0","133.0","-251.0","-709.0","90","2"
"31.0","18.0","30.0","10.0","1","1","1","277.0","-131.0","8625.0","-117.0","46.0","-3636.0","192.0","-298.0","-716.0","90","2"
"35.0","30.0","54.0","9.0","1","1","1","132.0","-201.0","8593.0","-13.0","15.0","12.0","288.0","-316.0","-708.0","90","0"
"55.0","29.0","52.0","12.0","1","1","1","-257.0","-290.0","8585.0","-5.0","6.0","-29.0","289.0","-315.0","-715.0","90","0"
"52.0","61.0","47.0","18.0","1","1","1","66.0","-189.0","8608.0","39.0","-1.0","-46.0","279.0","-311.0","-713.0","90","0"
"48.0","79.0","34.0","24.0","1","1","1","135.0","-109.0","8543.0","-23.0","105.0","114.0","282.0","-310.0","-718.0","90","0"
"43.0","53.0","34.0","32.0","1","1","1","144.0","-186.0","8594.0","-15.0","15.0","12.0","276.0","-324.0","-724.0","90","2"
"37.0","31.0","28.0","35.0","1","1","1","262.0","-261.0","8596.0","-119.0","46.0","-3253.0","340.0","-302.0","-724.0","90","2"
"28.0","16.0","26.0","20.0","1","1","1","326.0","-248.0","8501.0","-155.0","-22.0","-3746.0","388.0","-256.0","-718.0","90","2"
"35.0","38.0","39.0","19.0","1","1","1","188.0","-242.0","8596.0","-13.0","16.0","11.0","406.0","-148.0","-706.0","90","3"
"27.0","36.0","40.0","19.0","1","1","1","149.0","-237.0","8596.0","-14.0","15.0","12.0","401.0","-223.0","-715.0","90","0"
"25.0","35.0","76.0","21.0","1","1","1","-140.0","-378.0","8661.0","20.0","-1.0","95.0","412.0","-222.0","-720.0","90","0"
"21.0","30.0","69.0","5.0","1","1","1","67.0","-293.0","8623.0","7.0","7.0","169.0","405.0","-233.0","-719.0","90","0"
"15.0","27.0","16.0","32.0","1","1","1","122.0","-295.0","8673.0","-18.0","-15.0","198.0","407.0","-229.0","-713.0","90","0"
"7.0","16.0","6.0","38.0","1","1","1","165.0","-256.0","8582.0","-14.0","18.0","9.0","403.0","-237.0","-721.0","90","1"
"9.0","16.0","9.0","37.0","1","1","1","534.0","-213.0","8585.0","-7.0","24.0","-144.0","403.0","-239.0","-719.0","90","1"
"14.0","20.0","14.0","32.0","1","1","1","375.0","-353.0","8581.0","5.0","50.0","-135.0","406.0","-232.0","-718.0","90","1"
"20.0","27.0","19.0","28.0","1","1","1","103.0","-241.0","8543.0","-10.0","37.0","-78.0","399.0","-237.0","-717.0","90","1"
"25.0","35.0","78.0","21.0","1","1","1","212.0","-204.0","8499.0","-52.0","12.0","-120.0","400.0","-234.0","-718.0","90","1"
"32.0","41.0","38.0","14.0","1","1","1","174.0","-281.0","8627.0","-40.0","10.0","-198.0","394.0","-224.0","-724.0","90","1"
"43.0","48.0","55.0","8.0","1","1","1","201.0","-227.0","8657.0","11.0","1.0","-177.0","405.0","-229.0","-725.0","90","1"
"47.0","23.0","60.0","10.0","1","1","1","192.0","-217.0","8586.0","-15.0","13.0","12.0","419.0","-225.0","-715.0","90","2"
"50.0","54.0","87.0","5.0","1","1","1","446.0","-39.0","8552.0","-110.0","70.0","-3136.0","414.0","-182.0","-726.0","90","2"
"63.0","48.0","22.0","4.0","1","1","1","473.0","-143.0","8611.0","-117.0","79.0","-3287.0","406.0","-120.0","-720.0","90","2"
"23.0","53.0","21.0","16.0","1","1","1","178.0","-165.0","8587.0","-15.0","14.0","11.0","312.0","-30.0","-716.0","90","0"
"20.0","50.0","19.0","18.0","1","1","1","-43.0","-102.0","8587.0","-18.0","-29.0","157.0","317.0","-31.0","-709.0","90","0"
"16.0","53.0","14.0","24.0","1","1","1","183.0","-150.0","8687.0","-30.0","55.0","282.0","333.0","-29.0","-711.0","90","0"
"10.0","49.0","9.0","29.0","1","1","1","293.0","-200.0","8599.0","13.0","15.0","251.0","335.0","-51.0","-717.0","90","0"
"4.0","46.0","5.0","37.0","1","1","1","213.0","-164.0","8595.0","-14.0","16.0","11.0","345.0","-71.0","-723.0","90","1"
"6.0","47.0","4.0","34.0","1","1","1","544.0","-211.0","8591.0","-14.0","-27.0","-7.0","347.0","-61.0","-723.0","90","1"
"11.0","49.0","9.0","29.0","1","1","1","310.0","-142.0","8530.0","-49.0","-27.0","-24.0","339.0","-45.0","-713.0","90","1"
"17.0","52.0","15.0","23.0","1","1","1","275.0","-107.0","8586.0","-9.0","-66.0","-30.0","330.0","-44.0","-714.0","90","1"
"24.0","53.0","22.0","16.0","1","1","1","165.0","-177.0","8595.0","-13.0","18.0","13.0","333.0","-35.0","-707.0","90","3"
"31.0","53.0","22.0","42.0","1","1","1","200.0","-239.0","8645.0","65.0","3.0","2545.0","365.0","-65.0","-707.0","90","3"
"62.0","56.0","26.0","3.0","1","1","1","177.0","-204.0","8604.0","-13.0","10.0","11.0","411.0","-125.0","-723.0","90","0"
"54.0","55.0","25.0","5.0","1","1","1","-96.0","-288.0","8604.0","-29.0","-22.0","116.0","408.0","-124.0","-720.0","90","0"
"52.0","42.0","23.0","9.0","1","1","1","174.0","-278.0","8562.0","-11.0","-1.0","55.0","408.0","-134.0","-720.0","90","0"
"41.0","37.0","23.0","16.0","1","1","1","161.0","-220.0","8579.0","-24.0","16.0","100.0","407.0","-145.0","-709.0","90","3"
"35.0","46.0","29.0","20.0","1","1","1","443.0","-506.0","8569.0","62.0","-26.0","3086.0","417.0","-167.0","-721.0","90","3"
"37.0","23.0","32.0","22.0","1","1","1","164.0","-242.0","8601.0","-15.0","14.0","11.0","382.0","-266.0","-726.0","90","2"
"34.0","43.0","75.0","20.0","1","1","1","127.0","-257.0","8600.0","-14.0","22.0","15.0","413.0","-183.0","-713.0","90","0"
"31.0","43.0","42.0","21.0","1","1","1","-183.0","-223.0","8577.0","-24.0","6.0","54.0","413.0","-201.0","-721.0","90","0"
"27.0","40.0","73.0","30.0","1","1","1","74.0","-190.0","8597.0","-40.0","-6.0","84.0","407.0","-207.0","-723.0","90","0"
"21.0","36.0","27.0","33.0","1","1","1","134.0","-274.0","8619.0","-50.0","35.0","153.0","410.0","-184.0","-722.0","90","0"
"14.0","35.0","19.0","39.0","1","1","1","137.0","-213.0","8615.0","-32.0","0.0","204.0","415.0","-197.0","-723.0","90","0"
"7.0","35.0","56.0","47.0","1","1","1","160.0","-267.0","8574.0","-14.0","17.0","10.0","412.0","-208.0","-708.0","90","1"
"9.0","34.0","12.0","44.0","1","1","1","631.0","-242.0","8592.0","-15.0","62.0","-39.0","412.0","-196.0","-720.0","90","1"
"14.0","35.0","18.0","39.0","1","1","1","270.0","-336.0","8536.0","-12.0","32.0","-152.0","412.0","-202.0","-712.0","90","1"
"21.0","36.0","33.0","29.0","1","1","1","127.0","-322.0","8597.0","-29.0","50.0","-171.0","418.0","-198.0","-724.0","90","1"
"26.0","40.0","96.0","28.0","1","1","1","223.0","-295.0","8586.0","3.0","44.0","-140.0","411.0","-205.0","-723.0","90","1"
"33.0","44.0","74.0","21.0","1","1","1","232.0","-182.0","8527.0","-16.0","-27.0","-151.0","410.0","-198.0","-718.0","90","1"
"39.0","49.0","31.0","15.0","1","1","1","169.0","-255.0","8648.0","-77.0","26.0","-213.0","415.0","-195.0","-721.0","90","1"
"48.0","56.0","82.0","7.0","1","1","1","185.0","-198.0","8597.0","-14.0","14.0","14.0","421.0","-195.0","-711.0","90","2"
"57.0","49.0","20.0","5.0","1","1","1","373.0","-157.0","8560.0","-106.0","32.0","-3520.0","413.0","-135.0","-719.0","90","2"
"21.0","48.0","16.0","23.0","1","1","1","377.0","-220.0","8523.0","-133.0","-16.0","-4106.0","366.0","-70.0","-718.0","90","2"
"18.0","67.0","24.0","21.0","1","1","1","198.0","-161.0","8585.0","-13.0","16.0","10.0","264.0","-12.0","-712.0","90","0"
"16.0","80.0","102.0","23.0","1","1","1","-74.0","-215.0","8602.0","-14.0","22.0","188.0","270.0","-12.0","-720.0","90","0"
"12.0","73.0","15.0","27.0","1","1","1","76.0","-322.0","8537.0","-10.0","39.0","420.0","287.0","-15.0","-713.0","90","0"
"5.0","59.0","11.0","32.0","1","1","1","263.0","-178.0","8581.0","-15.0","21.0","13.0","306.0","-46.0","-708.0","90","1"
"8.0","69.0","14.0","30.0","1","1","1","546.0","-197.0","8576.0","-21.0","-1.0","129.0","311.0","-25.0","-719.0","90","1"
"14.0","56.0","17.0","23.0","1","1","1","324.0","-127.0","8573.0","-6.0","-90.0","29.0","294.0","-14.0","-704.0","90","1"
"21.0","60.0","26.0","17.0","1","1","1","40.0","-201.0","8498.0","11.0","66.0","15.0","294.0","-40.0","-714.0","90","1"
"28.0","63.0","51.0","10.0","1","1","1","154.0","-207.0","8708.0","-49.0","-48.0","-99.0","297.0","-27.0","-717.0","90","1"
