"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"7.0","6.0","8.0","32.0","1","1","1","149.0","-193.0","8597.0","-14.0","13.0","11.0","221.0","-309.0","-721.0","90","1"
"9.0","7.0","9.0","30.0","1","1","1","351.0","-171.0","8555.0","-19.0","83.0","-63.0","206.0","-306.0","-710.0","90","1"
"13.0","8.0","17.0","27.0","1","1","1","273.0","-212.0","8652.0","-23.0","46.0","-74.0","215.0","-321.0","-711.0","90","1"
"18.0","10.0","18.0","22.0","1","1","1","141.0","-197.0","8533.0","-27.0","6.0","-133.0","215.0","-311.0","-711.0","90","1"
"23.0","12.0","56.0","16.0","1","1","1","173.0","-168.0","8571.0","-62.0","17.0","-108.0","217.0","-299.0","-713.0","90","1"
"28.0","53.0","58.0","12.0","1","1","1","209.0","-217.0","8629.0","15.0","69.0","-129.0","217.0","-313.0","-717.0","90","1"
"31.0","17.0","50.0","7.0","1","1","1","152.0","-165.0","8561.0","9.0","-13.0","-109.0","221.0","-317.0","-717.0","90","1"
"37.0","21.0","52.0","3.0","1","1","1","156.0","-196.0","8595.0","-15.0","15.0","9.0","224.0","-318.0","-722.0","90","2"
"64.0","38.0","60.0","3.0","1","1","1","315.0","-281.0","8634.0","-159.0","5.0","-3797.0","288.0","-314.0","-728.0","90","2"
"45.0","51.0","38.0","8.0","1","1","1","552.0","-338.0","8670.0","-144.0","22.0","-4311.0","358.0","-286.0","-718.0","90","2"
"41.0","30.0","38.0","13.0","1","1","1","179.0","-219.0","8592.0","-13.0","15.0","11.0","403.0","-195.0","-715.0","90","0"
"38.0","32.0","34.0","15.0","1","1","1","-81.0","-205.0","8583.0","2.0","27.0","46.0","399.0","-195.0","-723.0","90","0"
"33.0","35.0","30.0","21.0","1","1","1","59.0","-166.0","8633.0","-19.0","24.0","77.0","399.0","-193.0","-719.0","90","0"
"26.0","34.0","53.0","27.0","1","1","1","100.0","-232.0","8543.0","17.0","56.0","140.0","413.0","-199.0","-729.0","90","0"
"20.0","29.0","32.0","33.0","1","1","1","207.0","-174.0","8532.0","5.0","19.0","133.0","396.0","-194.0","-720.0","90","0"
"14.0","24.0","46.0","39.0","1","1","1","200.0","-251.0","8595.0","-24.0","-63.0","141.0","406.0","-194.0","-722.0","90","0"
"5.0","21.0","9.0","47.0","1","1","1","197.0","-230.0","8597.0","-15.0","17.0","11.0","407.0","-205.0","-719.0","90","3"
"6.0","18.0","4.0","48.0","1","1","1","207.0","-378.0","8591.0","82.0","21.0","2696.0","391.0","-231.0","-721.0","90","3"
"91.0","40.0","5.0","65.0","1","1","1","176.0","-308.0","8506.0","54.0","11.0","2806.0","351.0","-279.0","-705.0","90","3"
"19.0","37.0","9.0","8.0","1","1","1","185.0","-268.0","8582.0","30.0","-23.0","2212.0","313.0","-295.0","-705.0","90","3"
"40.0","33.0","17.0","7.0","1","1","1","120.0","-244.0","8591.0","-15.0","17.0","13.0","259.0","-307.0","-707.0","90","3"
"38.0","58.0","25.0","7.0","1","1","1","136.0","-227.0","8621.0","-15.0","-22.0","25.0","241.0","-305.0","-707.0","90","0"
"35.0","53.0","38.0","10.0","1","1","1","-170.0","-214.0","8627.0","-33.0","61.0","-61.0","248.0","-310.0","-714.0","90","0"
"30.0","49.0","83.0","15.0","1","1","1","-46.0","-218.0","8587.0","-20.0","-10.0","38.0","245.0","-315.0","-715.0","90","0"
"23.0","35.0","26.0","22.0","1","1","1","225.0","-250.0","8617.0","-4.0","60.0","122.0","243.0","-313.0","-719.0","90","0"
"17.0","50.0","21.0","28.0","1","1","1","79.0","-306.0","8658.0","3.0","0.0","183.0","240.0","-322.0","-712.0","90","0"
"11.0","48.0","16.0","34.0","1","1","1","22.0","-216.0","8596.0","-27.0","-20.0","92.0","228.0","-328.0","-724.0","90","0"
"4.0","9.0","10.0","42.0","1","1","1","120.0","-206.0","8595.0","-14.0","13.0","10.0","226.0","-308.0","-704.0","90","3"
"3.0","43.0","6.0","20.0","1","1","1","-2.0","-364.0","8673.0","82.0","-5.0","2925.0","179.0","-289.0","-705.0","90","3"
"9.0","38.0","3.0","12.0","1","1","1","215.0","-318.0","8628.0","111.0","17.0","3861.0","125.0","-227.0","-711.0","90","3"
"39.0","49.0","19.0","7.0","1","1","1","158.0","-133.0","8578.0","-15.0","15.0","12.0","111.0","-141.0","-701.0","90","3"
"41.0","42.0","41.0","10.0","1","1","1","206.0","-242.0","8586.0","106.0","-53.0","3678.0","143.0","-85.0","-701.0","90","3"
"52.0","36.0","41.0","17.0","1","1","1","235.0","-126.0","8595.0","-13.0","13.0","11.0","196.0","-44.0","-704.0","90","0"
"57.0","34.0","40.0","19.0","1","1","1","-123.0","-179.0","8568.0","-24.0","4.0","86.0","200.0","-38.0","-704.0","90","0"
"50.0","29.0","40.0","25.0","1","1","1","164.0","-66.0","8595.0","-29.0","-13.0","216.0","207.0","-53.0","-703.0","90","0"
"48.0","25.0","36.0","31.0","1","1","1","116.0","-60.0","8551.0","-26.0","-29.0","331.0","206.0","-36.0","-708.0","90","0"
"26.0","19.0","32.0","38.0","1","1","1","265.0","-124.0","8572.0","31.0","31.0","146.0","205.0","-35.0","-709.0","90","0"
"19.0","14.0","30.0","44.0","1","1","1","365.0","-43.0","8517.0","8.0","14.0","296.0","212.0","-40.0","-710.0","90","0"
"8.0","8.0","27.0","39.0","1","1","1","198.0","-152.0","8589.0","-13.0","18.0","12.0","219.0","-47.0","-711.0","90","2"
"35.0","9.0","25.0","19.0","1","1","1","368.0","-169.0","8687.0","-117.0","25.0","-2595.0","194.0","-66.0","-708.0","90","2"
"27.0","9.0","24.0","31.0","1","1","1","355.0","-212.0","8642.0","-105.0","-26.0","-2775.0","158.0","-94.0","-702.0","90","2"
"26.0","16.0","39.0","28.0","1","1","1","152.0","-146.0","8596.0","-14.0","13.0","12.0","121.0","-143.0","-709.0","90","0"
"24.0","15.0","37.0","30.0","1","1","1","-214.0","-165.0","8631.0","-21.0","-14.0","125.0","117.0","-139.0","-705.0","90","0"
"19.0","13.0","53.0","34.0","1","1","1","121.0","-161.0","8577.0","-25.0","67.0","303.0","125.0","-133.0","-699.0","90","0"
"13.0","10.0","19.0","40.0","1","1","1","223.0","-196.0","8616.0","21.0","62.0","355.0","123.0","-121.0","-713.0","90","0"
"6.0","7.0","61.0","46.0","1","1","1","152.0","-126.0","8574.0","-16.0","0.0","13.0","123.0","-111.0","-715.0","90","2"
"7.0","15.0","14.0","20.0","1","1","1","226.0","-110.0","8612.0","-88.0","78.0","-2081.0","118.0","-148.0","-712.0","90","2"
"15.0","7.0","37.0","46.0","1","1","1","198.0","-125.0","8558.0","-111.0","25.0","-2709.0","108.0","-216.0","-718.0","90","2"
"47.0","7.0","29.0","21.0","1","1","1","201.0","-183.0","8564.0","-130.0","7.0","-3179.0","138.0","-260.0","-712.0","90","2"
"29.0","16.0","52.0","10.0","1","1","1","108.0","-212.0","8600.0","-14.0","13.0","9.0","212.0","-306.0","-714.0","90","0"
"27.0","14.0","51.0","13.0","1","1","1","-249.0","-183.0","8649.0","-8.0","-20.0","17.0","221.0","-311.0","-715.0","90","0"
"22.0","9.0","55.0","17.0","1","1","1","-9.0","-275.0","8638.0","-10.0","-29.0","50.0","219.0","-305.0","-717.0","90","0"
"15.0","9.0","15.0","25.0","1","1","1","185.0","-190.0","8569.0","-3.0","36.0","80.0","215.0","-313.0","-719.0","90","0"
"7.0","7.0","10.0","32.0","1","1","1","146.0","-182.0","8597.0","-15.0","14.0","11.0","219.0","-317.0","-715.0","90","2"
"8.0","14.0","13.0","30.0","1","1","1","174.0","-102.0","8594.0","-105.0","46.0","-2976.0","266.0","-320.0","-720.0","90","2"
"50.0","5.0","43.0","32.0","1","1","1","346.0","-197.0","8603.0","-103.0","60.0","-3407.0","340.0","-308.0","-718.0","90","2"
"44.0","16.0","43.0","6.0","1","1","1","181.0","-233.0","8597.0","-15.0","15.0","13.0","403.0","-243.0","-721.0","90","0"
"42.0","15.0","39.0","7.0","1","1","1","-156.0","-192.0","8655.0","10.0","-10.0","125.0","387.0","-241.0","-719.0","90","0"
"36.0","10.0","33.0","13.0","1","1","1","160.0","-209.0","8671.0","4.0","-43.0","94.0","397.0","-235.0","-719.0","90","0"
"31.0","8.0","29.0","19.0","1","1","1","139.0","-266.0","8567.0","7.0","13.0","105.0","397.0","-245.0","-715.0","90","0"
"25.0","6.0","26.0","25.0","1","1","1","220.0","-233.0","8504.0","10.0","20.0","244.0","384.0","-246.0","-716.0","90","0"
"20.0","4.0","17.0","30.0","1","1","1","84.0","-238.0","8491.0","-38.0","95.0","281.0","394.0","-250.0","-716.0","90","0"
"13.0","5.0","11.0","37.0","1","1","1","111.0","-228.0","8591.0","-12.0","19.0","8.0","398.0","-268.0","-724.0","90","2"
"12.0","6.0","13.0","35.0","1","1","1","305.0","-232.0","8503.0","-95.0","31.0","-2757.0","411.0","-223.0","-717.0","90","2"
"14.0","17.0","48.0","34.0","1","1","1","204.0","-396.0","8620.0","-94.0","-31.0","-2479.0","419.0","-165.0","-721.0","90","2"
"51.0","14.0","42.0","38.0","1","1","1","257.0","-255.0","8464.0","-103.0","-28.0","-2638.0","410.0","-118.0","-722.0","90","2"
"44.0","15.0","43.0","3.0","1","1","1","261.0","-163.0","8541.0","-85.0","25.0","-2741.0","360.0","-58.0","-714.0","90","2"
"44.0","22.0","42.0","3.0","1","1","1","229.0","-207.0","8594.0","-15.0","15.0","11.0","302.0","-24.0","-722.0","90","0"
"41.0","21.0","35.0","3.0","1","1","1","-159.0","-269.0","8572.0","14.0","-40.0","115.0","304.0","-24.0","-714.0","90","0"
"36.0","23.0","33.0","8.0","1","1","1","64.0","-245.0","8485.0","-6.0","-23.0","392.0","308.0","-34.0","-716.0","90","0"
"31.0","20.0","32.0","13.0","1","1","1","204.0","-328.0","8554.0","15.0","32.0","715.0","316.0","-44.0","-718.0","90","0"
"26.0","17.0","25.0","16.0","1","1","1","318.0","-207.0","8608.0","-12.0","-51.0","391.0","323.0","-45.0","-713.0","90","0"
"21.0","15.0","23.0","18.0","1","1","1","251.0","-333.0","8578.0","23.0","12.0","430.0","335.0","-57.0","-711.0","90","0"
"16.0","11.0","14.0","43.0","1","1","1","368.0","-163.0","8633.0","6.0","84.0","488.0","339.0","-55.0","-717.0","90","0"
"12.0","7.0","8.0","85.0","1","1","1","211.0","-167.0","8582.0","-16.0","15.0","14.0","359.0","-89.0","-723.0","90","2"
"11.0","10.0","11.0","35.0","1","1","1","361.0","-132.0","8595.0","-98.0","32.0","-2414.0","338.0","-60.0","-714.0","90","2"
"12.0","17.0","70.0","32.0","1","1","1","363.0","-281.0","8668.0","-107.0","5.0","-2545.0","281.0","-43.0","-709.0","90","2"
"43.0","12.0","46.0","36.0","1","1","1","213.0","-120.0","8584.0","-15.0","10.0","14.0","223.0","-41.0","-713.0","90","2"
"71.0","13.0","45.0","33.0","1","1","1","350.0","-92.0","8550.0","-98.0","21.0","-2048.0","194.0","-66.0","-710.0","90","2"
"44.0","17.0","41.0","16.0","1","1","1","301.0","-152.0","8564.0","-105.0","20.0","-2572.0","154.0","-94.0","-714.0","90","2"
"42.0","25.0","55.0","11.0","1","1","1","298.0","-339.0","8617.0","-110.0","-24.0","-3010.0","125.0","-131.0","-705.0","90","2"
"45.0","21.0","42.0","11.0","1","1","1","109.0","-151.0","8612.0","-14.0","16.0","12.0","108.0","-210.0","-698.0","90","3"
"44.0","28.0","34.0","11.0","1","1","1","280.0","-425.0","8652.0","118.0","-63.0","3876.0","119.0","-151.0","-699.0","90","3"
"30.0","15.0","43.0","34.0","1","1","1","174.0","-102.0","8585.0","-14.0","14.0","11.0","180.0","-48.0","-708.0","90","0"
"72.0","13.0","42.0","35.0","1","1","1","-117.0","-112.0","8649.0","-50.0","-85.0","182.0","189.0","-53.0","-707.0","90","0"
"38.0","10.0","39.0","36.0","1","1","1","56.0","-247.0","8597.0","-18.0","29.0","259.0","203.0","-37.0","-699.0","90","0"
"12.0","4.0","35.0","35.0","1","1","1","240.0","-132.0","8596.0","-16.0","25.0","14.0","203.0","-51.0","-707.0","90","2"
"39.0","5.0","34.0","27.0","1","1","1","202.0","-139.0","8591.0","-87.0","38.0","-2163.0","182.0","-66.0","-714.0","90","2"
"36.0","11.0","34.0","20.0","1","1","1","152.0","-130.0","8601.0","-13.0","16.0","9.0","151.0","-105.0","-699.0","90","2"
"36.0","13.0","40.0","18.0","1","1","1","154.0","-140.0","8590.0","-13.0","17.0","11.0","122.0","-134.0","-698.0","90","0"
"34.0","12.0","36.0","19.0","1","1","1","-262.0","-155.0","8592.0","-16.0","-7.0","135.0","121.0","-127.0","-703.0","90","0"
"28.0","10.0","30.0","25.0","1","1","1","53.0","-161.0","8583.0","-22.0","-25.0","268.0","120.0","-126.0","-706.0","90","0"
"23.0","7.0","28.0","30.0","1","1","1","106.0","-154.0","8540.0","35.0","-80.0","318.0","137.0","-107.0","-707.0","90","0"
"17.0","4.0","17.0","36.0","1","1","1","224.0","-91.0","8598.0","-15.0","79.0","362.0","137.0","-111.0","-705.0","90","0"
"10.0","3240.0","85.0","43.0","1","1","1","264.0","-14.0","8542.0","-97.0","45.0","-2009.0","139.0","-113.0","-707.0","90","2"
"12.0","7.0","84.0","42.0","1","1","1","86.0","-159.0","8596.0","-111.0","-14.0","-2141.0","117.0","-163.0","-711.0","90","2"
"21.0","10.0","40.0","39.0","1","1","1","238.0","-246.0","8687.0","-112.0","14.0","-2651.0","124.0","-216.0","-714.0","90","2"
"41.0","13.0","37.0","26.0","1","1","1","175.0","-145.0","8519.0","-129.0","2.0","-3631.0","152.0","-280.0","-724.0","90","2"
"39.0","23.0","43.0","5.0","1","1","1","143.0","-199.0","8590.0","-14.0","18.0","11.0","235.0","-307.0","-715.0","90","0"
"37.0","22.0","43.0","7.0","1","1","1","-208.0","-210.0","8597.0","-13.0","-22.0","78.0","234.0","-308.0","-722.0","90","0"
"31.0","20.0","54.0","11.0","1","1","1","-33.0","-183.0","8574.0","-25.0","-52.0","108.0","224.0","-316.0","-724.0","90","0"
"24.0","44.0","50.0","20.0","1","1","1","142.0","-133.0","8614.0","2.0","76.0","26.0","230.0","-318.0","-718.0","90","0"
"18.0","70.0","94.0","26.0","1","1","1","226.0","-291.0","8639.0","-1.0","44.0","127.0","230.0","-312.0","-712.0","90","0"
"11.0","15.0","70.0","33.0","1","1","1","76.0","-116.0","8595.0","-21.0","-8.0","206.0","223.0","-311.0","-721.0","90","0"
"4.0","7.0","8.0","42.0","1","1","1","112.0","-194.0","8589.0","-14.0","13.0","9.0","233.0","-313.0","-723.0","90","1"
"5.0","91.0","11.0","38.0","1","1","1","492.0","-220.0","8592.0","-38.0","-12.0","-38.0","228.0","-324.0","-716.0","90","1"
"11.0","14.0","14.0","34.0","1","1","1","242.0","-135.0","8525.0","-41.0","55.0","-114.0","233.0","-323.0","-721.0","90","1"
"16.0","18.0","70.0","28.0","1","1","1","168.0","-276.0","8619.0","-31.0","-23.0","-134.0","232.0","-320.0","-706.0","90","1"
"23.0","40.0","50.0","22.0","1","1","1","89.0","-259.0","8686.0","-19.0","73.0","-54.0","234.0","-320.0","-722.0","90","1"
"29.0","45.0","52.0","16.0","1","1","1","78.0","-184.0","8580.0","-28.0","70.0","-72.0","236.0","-314.0","-720.0","90","1"
"35.0","23.0","54.0","10.0","1","1","1","74.0","-318.0","8518.0","-8.0","44.0","-242.0","244.0","-316.0","-718.0","90","1"
"40.0","26.0","41.0","4.0","1","1","1","164.0","-202.0","8592.0","-13.0","10.0","14.0","255.0","-315.0","-721.0","90","2"
"59.0","38.0","32.0","4.0","1","1","1","293.0","-122.0","8630.0","-119.0","31.0","-3638.0","301.0","-317.0","-719.0","90","2"
"42.0","40.0","36.0","18.0","1","1","1","364.0","-359.0","8635.0","-131.0","-23.0","-4023.0","372.0","-286.0","-710.0","90","2"
"38.0","29.0","34.0","16.0","1","1","1","189.0","-233.0","8589.0","-12.0","17.0","11.0","394.0","-176.0","-712.0","90","0"
"37.0","29.0","34.0","18.0","1","1","1","-194.0","-170.0","8600.0","0.0","3.0","18.0","401.0","-175.0","-717.0","90","0"
"31.0","34.0","10.0","22.0","1","1","1","107.0","-114.0","8535.0","-7.0","-3.0","96.0","406.0","-174.0","-712.0","90","0"
"26.0","33.0","51.0","29.0","1","1","1","34.0","-73.0","8526.0","-9.0","-34.0","161.0","409.0","-179.0","-723.0","90","0"
"19.0","29.0","6.0","34.0","1","1","1","229.0","-180.0","8654.0","-29.0","-24.0","201.0","402.0","-178.0","-716.0","90","0"
"13.0","27.0","9.0","37.0","1","1","1","188.0","-161.0","8624.0","-30.0","-35.0","164.0","407.0","-181.0","-719.0","90","0"
"4.0","7.0","4.0","49.0","1","1","1","198.0","-213.0","8586.0","-14.0","18.0","11.0","401.0","-185.0","-709.0","90","3"
"4.0","20.0","4.0","49.0","1","1","1","220.0","-417.0","8663.0","45.0","-3.0","2813.0","390.0","-226.0","-714.0","90","3"
"8.0","42.0","3.0","70.0","1","1","1","296.0","-310.0","8602.0","58.0","-26.0","2579.0","367.0","-265.0","-715.0","90","3"
"20.0","41.0","5.0","70.0","1","1","1","233.0","-316.0","8627.0","67.0","-26.0","2647.0","324.0","-292.0","-712.0","90","3"
"23.0","51.0","18.0","3.0","1","1","1","198.0","-232.0","8613.0","61.0","-30.0","2336.0","271.0","-307.0","-711.0","90","3"
"40.0","88.0","18.0","3.0","1","1","1","115.0","-239.0","8603.0","-12.0","8.0","13.0","224.0","-306.0","-716.0","90","0"
"37.0","60.0","38.0","6.0","1","1","1","-229.0","-219.0","8608.0","1.0","16.0","-77.0","236.0","-308.0","-720.0","90","0"
"32.0","56.0","97.0","12.0","1","1","1","155.0","-263.0","8774.0","18.0","103.0","34.0","237.0","-315.0","-717.0","90","0"
"26.0","49.0","29.0","18.0","1","1","1","6.0","-108.0","8484.0","-12.0","-36.0","104.0","224.0","-324.0","-718.0","90","0"
"19.0","51.0","21.0","25.0","1","1","1","73.0","-230.0","8608.0","-8.0","62.0","109.0","219.0","-311.0","-711.0","90","0"
"13.0","46.0","14.0","31.0","1","1","1","66.0","-160.0","8465.0","-31.0","-50.0","226.0","218.0","-322.0","-718.0","90","0"
"7.0","45.0","7.0","37.0","1","1","1","124.0","-203.0","8648.0","30.0","39.0","164.0","223.0","-315.0","-721.0","90","0"
"25.0","39.0","28.0","17.0","1","1","1","249.0","-178.0","8581.0","-13.0","16.0","11.0","298.0","-30.0","-704.0","90","0"
"23.0","37.0","28.0","19.0","1","1","1","-180.0","-113.0","8545.0","-16.0","-9.0","45.0","299.0","-35.0","-715.0","90","0"
"18.0","34.0","37.0","24.0","1","1","1","128.0","-191.0","8586.0","-10.0","-30.0","8.0","292.0","-30.0","-708.0","90","0"
"12.0","33.0","35.0","30.0","1","1","1","261.0","-217.0","8566.0","-33.0","43.0","184.0","297.0","-41.0","-709.0","90","0"
"7.0","30.0","53.0","37.0","1","1","1","180.0","-227.0","8642.0","-20.0","88.0","237.0","303.0","-39.0","-711.0","90","0"
"3.0","29.0","52.0","41.0","1","1","1","180.0","-164.0","8591.0","-13.0","14.0","12.0","309.0","-37.0","-715.0","90","1"
"5.0","31.0","52.0","38.0","1","1","1","594.0","-129.0","8619.0","-29.0","12.0","-59.0","290.0","-46.0","-708.0","90","1"
"9.0","31.0","38.0","33.0","1","1","1","196.0","-128.0","8624.0","-15.0","49.0","-153.0","295.0","-39.0","-709.0","90","1"
"15.0","34.0","36.0","26.0","1","1","1","221.0","-182.0","8519.0","-25.0","21.0","-135.0","301.0","-37.0","-715.0","90","1"
"21.0","37.0","27.0","21.0","1","1","1","243.0","-118.0","8556.0","-40.0","-11.0","-77.0","287.0","-39.0","-715.0","90","1"
"27.0","40.0","30.0","14.0","1","1","1","243.0","-247.0","8656.0","-48.0","85.0","-258.0","290.0","-32.0","-706.0","90","1"
"34.0","34.0","33.0","9.0","1","1","1","201.0","-248.0","8601.0","-11.0","-35.0","-157.0","284.0","-32.0","-714.0","90","1"
"42.0","51.0","20.0","3.0","1","1","1","203.0","-190.0","8587.0","-14.0","17.0","11.0","290.0","-34.0","-718.0","90","2"
"51.0","40.0","25.0","4.0","1","1","1","296.0","107.0","8411.0","-127.0","18.0","-3341.0","236.0","-50.0","-706.0","90","2"
"21.0","42.0","16.0","8.0","1","1","1","412.0","-237.0","8693.0","-119.0","25.0","-3957.0","162.0","-74.0","-700.0","90","2"
"18.0","54.0","13.0","18.0","1","1","1","171.0","-124.0","8584.0","-14.0","18.0","12.0","119.0","-147.0","-701.0","90","3"
"18.0","41.0","17.0","10.0","1","1","1","219.0","-316.0","8634.0","83.0","-13.0","3256.0","138.0","-98.0","-700.0","90","3"
"54.0","41.0","18.0","63.0","1","1","1","448.0","-105.0","8656.0","112.0","-15.0","3887.0","189.0","-59.0","-709.0","90","3"
"41.0","50.0","51.0","3.0","1","1","1","192.0","-189.0","8588.0","-13.0","17.0","11.0","276.0","-20.0","-708.0","90","0"
"39.0","47.0","48.0","5.0","1","1","1","-27.0","-204.0","8588.0","3.0","-12.0","67.0","277.0","-27.0","-711.0","90","0"
"33.0","44.0","43.0","9.0","1","1","1","187.0","-265.0","8620.0","-4.0","58.0","138.0","282.0","-32.0","-708.0","90","0"
"28.0","41.0","30.0","16.0","1","1","1","242.0","-213.0","8668.0","14.0","-35.0","134.0","282.0","-26.0","-708.0","90","0"
"21.0","37.0","36.0","23.0","1","1","1","199.0","-209.0","8637.0","-18.0","3.0","15.0","279.0","-29.0","-713.0","90","0"
"14.0","33.0","34.0","28.0","1","1","1","340.0","-101.0","8622.0","17.0","11.0","126.0","286.0","-38.0","-714.0","90","0"
"6.0","34.0","51.0","37.0","1","1","1","205.0","-165.0","8592.0","-13.0","21.0","12.0","286.0","-36.0","-710.0","90","3"
"7.0","27.0","6.0","42.0","1","1","1","243.0","-207.0","8550.0","84.0","62.0","2673.0","333.0","-37.0","-707.0","90","3"
"11.0","22.0","5.0","42.0","1","1","1","324.0","-166.0","8626.0","74.0","-3.0","3327.0","384.0","-88.0","-718.0","90","3"
"27.0","23.0","77.0","26.0","1","1","1","243.0","-230.0","8605.0","-12.0","20.0","11.0","415.0","-143.0","-709.0","90","3"
"23.0","54.0","27.0","26.0","1","1","1","217.0","-221.0","8602.0","-14.0","18.0","11.0","414.0","-184.0","-734.0","90","0"
"21.0","46.0","23.0","30.0","1","1","1","-176.0","-209.0","8602.0","-11.0","-2.0","79.0","411.0","-189.0","-721.0","90","0"
"16.0","45.0","19.0","34.0","1","1","1","134.0","-188.0","8658.0","-26.0","-14.0","142.0","415.0","-187.0","-725.0","90","0"
"9.0","21.0","13.0","40.0","1","1","1","299.0","-203.0","8670.0","-22.0","6.0","83.0","407.0","-187.0","-723.0","90","0"